App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,In-App Purchases,Ad Supported,Price_zscore,Price_MinMax,Price_Standard
Pro VPN,ENTERTAINMENT,4.3,17.0,131.1M,500+,Free,0.0,Everyone,Entertainment,2024-11-13,14.3.51,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Hyper Editor,BEAUTY,3.6,17.0,22.7M,500+,Free,0.0,Everyone,Beauty,2022-12-16,13.19.97,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Maker Max 2025,TOOLS,4.0,17.0,49.1M,500+,Free,0.0,Everyone 10+,Tools;Creativity,2024-01-28,13.11.88,11.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Player 2025,FINANCE,4.1,17.0,83.0M,500+,Free,0.0,Everyone,Finance,2023-11-04,1.4.58,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Connect,PRODUCTIVITY,3.3,17.0,17.1M,500+,Free,0.0,Teen,Productivity,2025-07-01,1.17.75,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Fit,FINANCE,3.8,17.0,104.9M,500+,Free,0.0,Teen,Finance,2026-01-29,15.14.94,8.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Scanner Pro,GAME,4.7,17.0,Varies with device,500+,Free,0.0,Everyone,Game;Simulation,2026-06-29,Varies with device,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Maker App,FINANCE,4.3,17.0,42.7M,500+,Free,0.0,Teen,Finance,2024-10-21,9.3.39,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Dash Hub,FINANCE,4.6,17.0,118.7M,500+,Free,0.0,Everyone,Finance,2026-01-03,9.5.88,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Lite Browser,GAME,4.9,17.0,1873.4M,500+,Free,0.0,Everyone,Game;Shooter,2021-09-19,4.13.25,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Ultra Maker 2025,WEB3_AND_CRYPTO,3.8,17.0,60.2M,500+,Paid,4.99,Mature 17+,Web3 And Crypto,2025-10-04,3.0.78,12.0 and up,No,No,1.1446164645756711,0.01247531188279707,1.1446164645756711
Planner,TOOLS,4.6,17.0,13.3M,500+,Free,0.0,Everyone,Tools,2026-06-19,4.19.87,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay,MEDICAL,4.6,17.0,15.5M,500+,Free,0.0,Mature 17+,Medical,2026-04-14,14.10.70,12.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Planner 2023,SOCIAL,3.8,16.0,146.7M,500+,Free,0.0,Everyone,Social,2025-08-21,14.1.37,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN,GAME,4.2,16.0,Varies with device,500+,Free,0.0,Everyone,Game;Simulation,2024-09-19,Varies with device,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Dash,FOOD_AND_DRINK,5.0,16.0,25.0M,500+,Free,0.0,Everyone 10+,Food And Drink,2026-01-07,9.15.68,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Wallet Hub,DATING,5.0,16.0,Varies with device,500+,Free,0.0,Mature 17+,Dating;Creativity,2024-02-21,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft Hub,BEAUTY,3.6,16.0,76.8M,500+,Free,0.0,Everyone,Beauty;Creativity,2026-06-05,10.18.55,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Strike Hub 2023,TOOLS,3.2,16.0,126.6M,500+,Free,0.0,Everyone,Tools,2025-03-30,9.17.52,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,FAMILY,4.7,16.0,96.0M,500+,Free,0.0,Everyone,Family,2025-04-28,5.2.97,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner 2025,GAME,4.7,16.0,101.6M,500+,Free,0.0,Everyone,Game;RPG,2025-05-12,15.3.45,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Neo Browser 3D,EVENTS,3.3,16.0,Varies with device,500+,Free,0.0,Everyone,Events,2026-05-04,Varies with device,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,FAMILY,4.7,16.0,146.6M,500+,Free,0.0,Everyone,Family,2025-08-25,11.8.48,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Player Premium,TOOLS,5.0,16.0,95.9M,500+,Free,0.0,Everyone,Tools;Creativity,2025-12-10,13.19.90,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Pay,SPORTS,4.0,16.0,61.7M,500+,Free,0.0,Everyone,Sports,2026-03-15,4.7.0,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay,ARTIFICIAL_INTELLIGENCE,3.1,16.0,24.6M,500+,Free,0.0,Everyone,Artificial Intelligence,2025-07-13,12.1.58,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player App 2025,PRODUCTIVITY,3.8,16.0,49.2M,500+,Free,0.0,Everyone,Productivity,2025-11-02,11.20.57,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike Now,ART_AND_DESIGN,3.5,16.0,Varies with device,500+,Free,0.0,Everyone,Art And Design,2025-08-10,Varies with device,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Super Strike,BOOKS_AND_REFERENCE,4.5,16.0,119.8M,500+,Free,0.0,Mature 17+,Books And Reference,2026-06-12,6.5.46,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Learn,COMICS,2.8,16.0,94.0M,500+,Paid,4.99,Mature 17+,Comics;Creativity,2025-06-11,11.2.55,10.0 and up,No,No,1.1446164645756711,0.01247531188279707,1.1446164645756711
Super Health Space 2024,FAMILY,3.8,16.0,90.3M,500+,Free,0.0,Adults only 18+,Family;Creativity,2026-05-20,5.3.72,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Next Drive,FOOD_AND_DRINK,3.9,16.0,141.0M,500+,Free,0.0,Everyone,Food And Drink;Creativity,2026-06-16,13.2.22,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,TOOLS,5.0,16.0,99.7M,500+,Free,0.0,Everyone,Tools;Creativity,2026-05-06,13.17.56,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,FINANCE,3.9,16.0,35.6M,500+,Free,0.0,Everyone,Finance;Creativity,2025-02-19,5.6.0,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat,HOUSE_AND_HOME,4.0,16.0,136.3M,500+,Free,0.0,Everyone,House And Home;Creativity,2025-12-20,6.19.28,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,ENTERTAINMENT,2.9,16.0,66.0M,500+,Free,0.0,Everyone,Entertainment,2025-04-28,9.6.78,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Next Scanner_3950,PRODUCTIVITY,3.7,16.0,83.1M,500+,Free,0.0,Teen,Productivity,2026-04-16,9.15.74,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor Go,PRODUCTIVITY,3.8,16.0,99.6M,500+,Free,0.0,Everyone,Productivity,2026-06-22,15.20.20,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,SPORTS,3.4,16.0,49.9M,500+,Free,0.0,Everyone,Sports,2024-07-17,8.6.44,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Connect,PRODUCTIVITY,4.0,16.0,120.8M,500+,Free,0.0,Everyone,Productivity,2025-11-04,2.0.52,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Ultra VPN,FINANCE,4.6,16.0,Varies with device,500+,Free,0.0,Everyone 10+,Finance;Creativity,2026-05-02,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Dash,ARTIFICIAL_INTELLIGENCE,3.9,16.0,30.7M,500+,Free,0.0,Everyone,Artificial Intelligence,2026-02-21,1.18.71,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,EVENTS,3.4,16.0,117.0M,500+,Free,0.0,Mature 17+,Events,2026-01-08,8.15.22,8.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Lite Fit_5177,PRODUCTIVITY,3.9,16.0,Varies with device,500+,Free,0.0,Teen,Productivity,2026-04-18,Varies with device,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health Hub,BOOKS_AND_REFERENCE,3.1,16.0,8.5M,500+,Free,0.0,Everyone,Books And Reference,2026-01-16,10.9.16,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health,GAME,3.3,16.0,242.4M,500+,Free,0.0,Everyone,Game;RPG,2023-01-20,14.18.93,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike,ARTIFICIAL_INTELLIGENCE,5.0,16.0,121.1M,500+,Free,0.0,Teen,Artificial Intelligence,2025-02-07,10.12.50,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Dash 2023,PRODUCTIVITY,3.3,16.0,43.1M,500+,Free,0.0,Everyone,Productivity,2025-07-05,7.14.34,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
AI Health,ARTIFICIAL_INTELLIGENCE,4.5,16.0,37.2M,500+,Free,0.0,Everyone,Artificial Intelligence;Creativity,2025-11-22,7.13.82,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player Now,FINANCE,4.7,16.0,Varies with device,500+,Free,0.0,Everyone,Finance;Creativity,2026-05-29,Varies with device,Varies with device,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Super Strike Pro,FOOD_AND_DRINK,4.0,16.0,133.2M,500+,Free,0.0,Everyone,Food And Drink,2026-01-08,10.12.63,7.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Super Health,PRODUCTIVITY,3.9,16.0,143.6M,500+,Free,0.0,Teen,Productivity,2026-03-08,15.20.66,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit Pro 2023,TOOLS,4.2,16.0,103.9M,500+,Free,0.0,Mature 17+,Tools,2025-01-12,11.1.99,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pro Chat Space,SHOPPING,3.3,16.0,14.9M,500+,Free,0.0,Everyone,Shopping,2025-11-26,13.14.37,11.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Maker Plus,TOOLS,3.9,16.0,85.8M,500+,Free,0.0,Everyone,Tools,2026-05-26,3.2.79,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Dash,GAME,3.7,16.0,Varies with device,500+,Free,0.0,Teen,Game;Shooter,2026-06-07,Varies with device,8.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Wallet,FINANCE,4.5,16.0,96.2M,500+,Free,0.0,Unrated,Finance,2024-10-30,3.8.25,10.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Connect,ARTIFICIAL_INTELLIGENCE,3.7,16.0,41.8M,500+,Free,0.0,Everyone,Artificial Intelligence,2026-01-06,10.18.26,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser Now,TOOLS,3.9,16.0,101.4M,500+,Free,0.0,Everyone,Tools,2024-09-01,9.4.38,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner 2023,VIDEO_PLAYERS,2.6,16.0,266.7M,500+,Free,0.0,Everyone,Video Players,2025-08-03,9.15.87,Varies with device,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Scanner,DATING,3.8,16.0,28.1M,500+,Free,0.0,Adults only 18+,Dating,2025-05-20,15.16.30,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
My Browser Space 2024,TOOLS,3.4,16.0,50.2M,500+,Free,0.0,Everyone,Tools,2026-04-03,9.3.97,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Dash,SOCIAL,2.4,16.0,132.6M,500+,Free,0.0,Everyone,Social,2025-06-03,11.6.72,5.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Learn,VIDEO_PLAYERS,4.6,16.0,73.7M,500+,Free,0.0,Everyone 10+,Video Players,2023-10-03,8.14.7,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Learn Plus 2023,COMICS,3.7,16.0,139.6M,500+,Free,0.0,Everyone,Comics,2023-05-14,1.20.100,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Wallet,GAME,4.5,16.0,1926.2M,500+,Free,0.0,Everyone,Game;Simulation,2024-08-31,4.5.83,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health,HOUSE_AND_HOME,3.3,16.0,46.2M,500+,Free,0.0,Everyone,House And Home,2024-10-16,8.16.85,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Browser Online 2023,GAME,4.8,16.0,1134.7M,500+,Free,0.0,Everyone,Game;Simulation,2025-03-10,14.16.15,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Ultra VPN Pro,ARTIFICIAL_INTELLIGENCE,5.0,16.0,91.8M,500+,Free,0.0,Everyone,Artificial Intelligence;Creativity,2026-05-21,13.17.80,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser,FINANCE,3.6,16.0,115.1M,500+,Paid,1.99,Teen,Finance,2026-02-03,2.6.76,Varies with device,No,No,0.42512184325093005,0.004975124378109453,0.42512184325093005
Craft,MAPS_AND_NAVIGATION,4.3,16.0,97.0M,500+,Free,0.0,Everyone,Maps And Navigation,2024-07-11,6.20.54,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser,GAME,4.6,16.0,209.9M,500+,Free,0.0,Everyone,Game;Action,2026-03-13,1.9.100,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player Pro,FAMILY,3.8,16.0,75.3M,500+,Free,0.0,Adults only 18+,Family,2026-01-15,1.10.22,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay Hub,TOOLS,3.9,16.0,88.2M,500+,Free,0.0,Everyone,Tools;Creativity,2023-10-20,14.18.87,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Dash Hub,SOCIAL,2.7,16.0,139.4M,500+,Free,0.0,Everyone,Social,2024-11-09,6.0.82,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Daily Scanner,PHOTOGRAPHY,3.6,16.0,221.4M,500+,Free,0.0,Everyone,Photography,2026-02-23,9.11.27,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
My Craft,SOCIAL,3.9,16.0,107.7M,500+,Paid,2.99,Everyone,Social,2026-05-08,7.8.0,10.0 and up,No,No,0.6649533836925104,0.0074751868796719915,0.6649533836925104
Strike,PARENTING,3.4,16.0,61.7M,500+,Free,0.0,Everyone,Parenting,2026-01-29,12.10.45,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Planner,ARTIFICIAL_INTELLIGENCE,4.9,16.0,103.9M,500+,Free,0.0,Everyone,Artificial Intelligence,2025-09-27,13.8.80,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft AI,DATING,4.5,16.0,23.9M,500+,Free,0.0,Mature 17+,Dating,2024-12-19,8.6.49,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Super Planner,GAME,4.7,16.0,Varies with device,500+,Free,0.0,Everyone,Game;Simulation,2025-11-16,Varies with device,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser Online,ARTIFICIAL_INTELLIGENCE,4.8,16.0,18.3M,500+,Free,0.0,Everyone,Artificial Intelligence;Creativity,2026-05-01,11.11.47,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Maker,FINANCE,3.5,16.0,83.1M,500+,Free,0.0,Adults only 18+,Finance,2024-05-19,5.20.60,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive Pro_10628,FINANCE,4.4,16.0,81.4M,500+,Free,0.0,Everyone,Finance,2025-09-19,8.5.84,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Maker,SOCIAL,3.8,16.0,121.8M,500+,Free,0.0,Everyone,Social;Creativity,2026-03-30,7.5.19,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Lite Wallet,GAME,5.0,16.0,492.7M,500+,Free,0.0,Everyone,Game;Puzzle,2025-04-24,4.13.2,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Wallet 3D,TOOLS,3.1,16.0,99.9M,500+,Free,0.0,Everyone,Tools,2026-06-05,5.17.45,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Lite Drive,GAME,4.1,16.0,247.5M,500+,Free,0.0,Everyone,Game;Puzzle,2025-07-24,2.8.81,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Chat,TOOLS,3.9,16.0,35.8M,500+,Free,0.0,Everyone,Tools,2026-06-22,7.7.74,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Tracker,SOCIAL,3.9,15.0,88.5M,500+,Free,0.0,Everyone,Social,2024-04-17,4.2.75,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser,MEDICAL,4.3,15.0,16.1M,500+,Free,0.0,Everyone,Medical,2024-03-19,1.9.87,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Wallet,SOCIAL,3.4,15.0,26.8M,500+,Free,0.0,Everyone,Social,2026-04-26,6.3.34,Varies with device,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Meta Strike Plus,ENTERTAINMENT,2.7,15.0,33.9M,500+,Free,0.0,Everyone,Entertainment,2024-02-02,2.9.72,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Maker 2023,GAME,4.6,15.0,988.3M,500+,Free,0.0,Everyone,Game;Shooter,2026-02-26,14.2.22,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto VPN Pro,GAME,4.0,15.0,1631.8M,500+,Free,0.0,Everyone 10+,Game;Strategy,2025-04-23,12.11.34,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
My Connect Space,PRODUCTIVITY,4.1,15.0,68.4M,500+,Free,0.0,Everyone,Productivity,2024-11-23,14.7.35,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Wallet,SOCIAL,2.7,15.0,103.3M,500+,Free,0.0,Everyone,Social;Creativity,2025-10-03,10.3.86,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike,GAME,4.2,15.0,Varies with device,500+,Free,0.0,Everyone 10+,Game;Action,2025-05-24,Varies with device,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat Max,GAME,3.7,15.0,1550.6M,500+,Free,0.0,Mature 17+,Game;Shooter,2023-11-06,10.11.62,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive 3D,ARTIFICIAL_INTELLIGENCE,3.6,15.0,145.0M,500+,Free,0.0,Everyone,Artificial Intelligence,2025-12-08,4.7.63,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor,GAME,3.9,15.0,950.6M,500+,Free,0.0,Teen,Game;Puzzle,2025-04-22,7.13.16,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat,TOOLS,3.6,15.0,117.9M,500+,Free,0.0,Everyone 10+,Tools,2025-01-12,12.10.58,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,GAME,5.0,15.0,1130.2M,500+,Free,0.0,Teen,Game;RPG,2022-06-10,1.1.70,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner,TOOLS,4.5,15.0,82.5M,500+,Free,0.0,Mature 17+,Tools;Creativity,2026-02-09,13.13.16,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,FINANCE,3.7,15.0,6.2M,500+,Free,0.0,Everyone,Finance;Creativity,2025-04-06,15.14.62,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Craft,ART_AND_DESIGN,4.2,15.0,185.7M,500+,Free,0.0,Teen,Art And Design,2024-06-11,13.11.14,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor,PRODUCTIVITY,4.5,15.0,12.5M,500+,Free,0.0,Everyone,Productivity,2026-02-01,10.1.61,5.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Daily Maker,SOCIAL,5.0,15.0,147.8M,500+,Free,0.0,Everyone,Social,2024-02-09,11.15.45,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN Now,ENTERTAINMENT,3.1,15.0,27.6M,500+,Free,0.0,Everyone,Entertainment,2023-07-04,9.9.95,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Tracker Online,BOOKS_AND_REFERENCE,4.1,15.0,5.0M,500+,Free,0.0,Mature 17+,Books And Reference,2026-01-14,2.16.40,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Hyper Chat Max,GAME,5.0,15.0,1214.5M,500+,Free,0.0,Mature 17+,Game;Casual,2025-03-21,14.8.77,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Meta Planner,SOCIAL,4.0,15.0,100.2M,500+,Free,0.0,Teen,Social,2023-11-01,13.10.5,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,FAMILY,3.1,15.0,59.4M,500+,Free,0.0,Everyone,Family,2026-03-27,1.16.65,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Easy Player Online,PRODUCTIVITY,4.9,15.0,81.9M,500+,Free,0.0,Mature 17+,Productivity,2025-09-01,9.3.45,11.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Connect Space,WEATHER,4.2,15.0,55.6M,500+,Free,0.0,Everyone 10+,Weather,2024-11-18,1.14.68,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Easy Player,TRAVEL_AND_LOCAL,4.5,15.0,Varies with device,500+,Free,0.0,Everyone,Travel And Local,2026-05-27,Varies with device,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,WEATHER,3.1,15.0,88.5M,500+,Free,0.0,Everyone,Weather;Creativity,2025-12-08,14.0.83,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect 2024,VIDEO_PLAYERS,4.0,15.0,Varies with device,500+,Free,0.0,Everyone 10+,Video Players,2025-12-24,Varies with device,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic VPN Plus,TOOLS,4.0,15.0,Varies with device,500+,Free,0.0,Teen,Tools;Creativity,2023-03-26,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pro Drive,FAMILY,2.4,15.0,Varies with device,500+,Free,0.0,Everyone 10+,Family,2026-05-17,Varies with device,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor 3D,GAME,4.6,15.0,1984.6M,500+,Free,0.0,Everyone,Game;Simulation,2026-05-19,3.17.43,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Health Pro,PRODUCTIVITY,4.6,15.0,20.4M,500+,Free,0.0,Teen,Productivity;Creativity,2024-06-19,2.11.92,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Maker,TOOLS,4.9,15.0,67.9M,500+,Free,0.0,Everyone,Tools,2026-01-12,4.20.58,5.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat Pro,FINANCE,3.6,15.0,127.6M,500+,Free,0.0,Teen,Finance;Creativity,2026-02-17,8.7.99,9.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Quick Health,FAMILY,4.2,15.0,145.3M,500+,Free,0.0,Everyone,Family;Creativity,2026-04-10,11.2.30,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Hyper Planner,PRODUCTIVITY,4.8,15.0,48.7M,500+,Free,0.0,Everyone,Productivity,2026-04-01,15.20.59,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic Craft,FINANCE,4.1,15.0,42.5M,500+,Free,0.0,Everyone,Finance,2025-12-03,7.7.73,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor Pro,GAME,3.6,15.0,Varies with device,500+,Paid,4.99,Mature 17+,Game;Card,2022-12-21,Varies with device,11.0 and up,No,No,1.1446164645756711,0.01247531188279707,1.1446164645756711
Health,NEWS_AND_MAGAZINES,4.2,15.0,28.3M,500+,Free,0.0,Teen,News And Magazines,2025-01-03,15.11.50,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic Drive,FAMILY,4.8,15.0,33.9M,500+,Free,0.0,Teen,Family,2025-09-03,7.15.64,10.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Pay App,ART_AND_DESIGN,3.2,15.0,193.7M,500+,Free,0.0,Everyone,Art And Design;Creativity,2025-06-02,2.14.66,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Tracker Premium,ARTIFICIAL_INTELLIGENCE,4.2,15.0,96.6M,500+,Free,0.0,Everyone,Artificial Intelligence,2025-12-05,12.9.71,6.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
VPN 2025,GAME,3.5,15.0,Varies with device,500+,Free,0.0,Everyone,Game;Strategy,2026-05-14,Varies with device,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Browser,PRODUCTIVITY,4.3,15.0,81.6M,500+,Free,0.0,Everyone,Productivity,2024-11-09,12.9.76,12.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Learn Now,FAMILY,4.0,15.0,135.4M,500+,Paid,2.99,Everyone 10+,Family,2025-12-03,14.9.19,10.0 and up,No,No,0.6649533836925104,0.0074751868796719915,0.6649533836925104
Wallet,ARTIFICIAL_INTELLIGENCE,4.8,15.0,144.9M,500+,Free,0.0,Everyone,Artificial Intelligence,2025-12-17,3.5.68,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic Maker,VIDEO_PLAYERS,2.3,15.0,224.1M,500+,Free,0.0,Everyone 10+,Video Players,2025-06-10,13.20.31,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
